user_name,comment,replies,titles,urlis,times,company,polarity
user5269793577621,😂😂😂😂,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6923985374822089734&preview_pb=0&share_comment_id=7223740982124086062&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-19 12:44:59+00:00,,100
Batzy!,Not really tbh I don’t even like beer 😂,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6941123194082345990&preview_pb=0&share_comment_id=7223788463228551978&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-19 15:49:01+00:00,,-50
Ashton Vallance,Honestly the best question 2 ask after that,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6812652863648072709&preview_pb=0&share_comment_id=7223752179181421354&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-19 13:28:21+00:00,,50
batmobile74,wow look Bud sold 3 beers this week!,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=7000510678282175493&preview_pb=0&share_comment_id=7223753717778350854&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-19 13:34:09+00:00,,-50
thatoneguy,hmmph,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6921013022745134086&preview_pb=0&share_comment_id=7223755090355438379&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-19 13:39:40+00:00,,-50
Wayne’s _World,Bud light drinkers classy as ever 😂,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6914298641336321030&preview_pb=0&share_comment_id=7223759239152698158&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-19 13:55:51+00:00,,70
CreativeTileGuy,Did that one being throw up???? 😳😂😂😂😂,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6923748266412835845&preview_pb=0&share_comment_id=7223843918651491115&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-19 19:24:14+00:00,,-70
Dawggy.,😂😂😂,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6672209158681411590&preview_pb=0&share_comment_id=7223853545900983086&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-19 20:01:30+00:00,,50
B-Tuck,They pretended to like those buds just to prove a “point” 😂😂😂 and one didn’t even finish,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6739914172077573125&preview_pb=0&share_comment_id=7223860135793492778&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-19 20:27:05+00:00,,-50
user493682171,I so love this man,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6980757079116186630&preview_pb=0&share_comment_id=7222692415063556869&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-16 16:55:36+00:00,,100
djsmall1980,😂,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6951107525647959046&preview_pb=0&share_comment_id=7222625600467993386&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-16 12:36:43+00:00,,20
Jim Lupkin,🥰🥰,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6601124519686668294&preview_pb=0&share_comment_id=7222631568706192170&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-16 12:59:36+00:00,,70
Randy,Ben's eyebrows has their own personality😂. Jk love your content 👌,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6950627154515526662&preview_pb=0&share_comment_id=7222606919223903022&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-16 11:24:54+00:00,,65
Vanessa La Papillon,😂,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=7108839600495985707&preview_pb=0&share_comment_id=7222614764730893099&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-16 11:54:46+00:00,,10
Andrea,They’re drinking water - so strong! Lol,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6810167530712253446&preview_pb=0&share_comment_id=7223363469546324778&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-18 12:20:10+00:00,,10
Legendary NPC,you are my uncle. no ask why 😂,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6923310375409599493&preview_pb=0&share_comment_id=7223364868164895514&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-18 12:25:10+00:00,,50
TRS_R1,😂,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6816276459264361477&preview_pb=0&share_comment_id=7223364869930976043&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-18 12:25:19+00:00,,10
Ice k@ng,😂😂😂😂😂😂😂,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=7084272940897305606&preview_pb=0&share_comment_id=7223365908861174534&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-18 12:29:15+00:00,,100
CornfedB58,Do they know they were drinking water.,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=7123246752833012741&preview_pb=0&share_comment_id=7223369068664144645&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-18 12:41:24+00:00,,-20
Jimmer2.0,Classy,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6916918737761747973&preview_pb=0&share_comment_id=7223370010718126891&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-18 12:45:24+00:00,,50
IrishMars,Slowest shotgun I’ve seen😂,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6960539448891900933&preview_pb=0&share_comment_id=7223373615369274158&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-18 12:59:13+00:00,,20
melgallow72,I was at a college spring game yesterday and a bartender told me they can’t give away Bud Lite right now.,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6943017179240006662&preview_pb=0&share_comment_id=7222777390706295598&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-16 22:25:21+00:00,,20
The Awakening,nope not at all,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6902860580022125573&preview_pb=0&share_comment_id=7222778458497123077&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-16 22:29:37+00:00,,-100
160dbtrunk,I wonder what’s behind the blurred imagine 😂,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6782467238404359174&preview_pb=0&share_comment_id=7222782338765718318&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-16 22:44:34+00:00,,20
Emma Lopez ThinkRed,I love this man. 😂,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6519625075468014592&preview_pb=0&share_comment_id=7222784489787966254&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-16 22:52:53+00:00,,80
Edie,better drink more than that to make up for that billion dollar loss,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6901472762419561478&preview_pb=0&share_comment_id=7222788049435165486&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-16 23:06:42+00:00,,-50
🇨🇭🇨🇦,the hmm got me 😂😂😂,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6882856501258814469&preview_pb=0&share_comment_id=7222793818784547611&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-16 23:29:42+00:00,,50
fireandice,I'm trying to figure it out too Ben!!!😳,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=7038054698880566278&preview_pb=0&share_comment_id=7222794253609845550&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-16 23:30:52+00:00,,50
Charlotte Bowles,What ???! Classy 🤦🏽‍♀️,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6896747678203642885&preview_pb=0&share_comment_id=7222773274705658625&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-16 22:09:35+00:00,,80
user9316083116097,Wow like 1 percent,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6934366816480592902&preview_pb=0&share_comment_id=7222796498172445482&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-16 23:39:26+00:00,,-80
vanccho123,"So they already found their market niche, they lost some, let's see if the new clients compensate them🤦‍♂️🤦‍♂️🤦‍♂️",0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6801885780245332997&preview_pb=0&share_comment_id=7222803328387646214&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-17 00:06:12+00:00,,25
your average joe,Well....Damn,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6811714423171679238&preview_pb=0&share_comment_id=7222804065217118982&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-17 00:08:59+00:00,,-50
preslee,@ellienewpowerrr,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=68507522340384768&preview_pb=0&share_comment_id=7222806044907471662&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-17 00:16:29+00:00,,0
Angle eyes,She grew up classy,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=144737814235074560&preview_pb=0&share_comment_id=7222807951055553323&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-17 00:23:58+00:00,,20
FC,Not at all!!!,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6732695278884127749&preview_pb=0&share_comment_id=7222819541167555370&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-17 01:08:57+00:00,,-100
loveoneanother.,😂😂😂@jameswalker878,1,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6827286749363405829&preview_pb=0&share_comment_id=7222753648949117722&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-16 20:53:29+00:00,,90
loriwhitt59,can some please make me understand,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6923919879717389318&preview_pb=0&share_comment_id=7222064715273716523&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-15 00:19:49+00:00,,-50
Jerry Hayes833,Bud Light thanks you for your Donation.,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=7050188042111845381&preview_pb=0&share_comment_id=7222192462884995882&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-15 08:36:33+00:00,,50
Craig Sroka,😂😂😂,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=6812544965249876997&preview_pb=0&share_comment_id=7222191743567168299&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-15 08:34:04+00:00,,50
John Scerati549,the one in the back says he doesn't like and spits it out!!!!😂😂😂😂,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=7066508717389300782&preview_pb=0&share_comment_id=7222084657068049194&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-15 01:37:16+00:00,,20
joer242,This is a legit question,0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=7120275414069838890&preview_pb=0&share_comment_id=7222261440367051562&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-15 13:03:37+00:00,,20
smloshua,"Let’s all be real tho, idk who has purposely bought bud light to drink since I was in high school 😂",0,The only Bud Light sales in the past week. #budlight #reaction #joke #funny,https://m.tiktok.com/v/7221956142820265258.html?_d=egleckh145dhmb&comment_author_id=7033409242544833542&preview_pb=0&share_comment_id=7222261441851523882&share_item_id=7221956142820265258&sharer_language=en&source=h5_m&u_code=0,2023-04-15 13:03:33+00:00,,30
